Clinic,Date,Start_Time,End_Time,Total_Scheduled_Visits
Adult Medicine,2016-02-22,10:20:00.0000000,10:35:00.0000000,3
Adult Medicine,2016-02-22,10:30:00.0000000,10:45:00.0000000,8
Adult Medicine,2016-02-22,10:30:00.0000000,10:50:00.0000000,1
Adult Medicine,2016-02-22,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-22,10:31:00.0000000,10:46:00.0000000,1
Adult Medicine,2016-02-22,10:37:00.0000000,10:52:00.0000000,1
Adult Medicine,2016-02-22,10:40:00.0000000,10:55:00.0000000,1
Adult Medicine,2016-02-22,10:40:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-22,10:43:00.0000000,10:58:00.0000000,1
Adult Medicine,2016-02-22,10:45:00.0000000,11:00:00.0000000,5
Adult Medicine,2016-02-22,10:50:00.0000000,11:05:00.0000000,2
Adult Medicine,2016-02-22,11:00:00.0000000,11:15:00.0000000,7
Adult Medicine,2016-02-22,11:00:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-02-22,11:10:00.0000000,11:25:00.0000000,1
Adult Medicine,2016-02-22,11:15:00.0000000,11:30:00.0000000,6
Adult Medicine,2016-02-22,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-02-22,11:30:00.0000000,11:45:00.0000000,8
Adult Medicine,2016-02-22,11:30:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-02-22,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-02-22,13:00:00.0000000,13:15:00.0000000,7
Adult Medicine,2016-02-22,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-02-22,13:17:00.0000000,13:32:00.0000000,1
Adult Medicine,2016-02-22,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-02-22,13:30:00.0000000,13:40:00.0000000,1
Adult Medicine,2016-02-22,13:30:00.0000000,13:45:00.0000000,4
Adult Medicine,2016-02-22,13:30:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-02-22,13:45:00.0000000,14:00:00.0000000,2
Adult Medicine,2016-02-22,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-02-22,14:00:00.0000000,14:15:00.0000000,8
Adult Medicine,2016-02-22,14:10:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-02-22,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-02-22,14:15:00.0000000,14:30:00.0000000,5
Adult Medicine,2016-02-22,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-02-22,14:30:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-02-22,14:30:00.0000000,14:45:00.0000000,3
Adult Medicine,2016-02-22,14:40:00.0000000,14:55:00.0000000,2
Adult Medicine,2016-02-22,14:45:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-22,14:50:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-22,15:00:00.0000000,15:15:00.0000000,4
Adult Medicine,2016-02-22,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-02-22,15:20:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-02-22,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-02-22,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-02-22,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-02-22,15:45:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-02-22,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-02-22,16:00:00.0000000,16:15:00.0000000,5
Adult Medicine,2016-02-22,16:10:00.0000000,16:25:00.0000000,1
Adult Medicine,2016-02-22,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-22,16:30:00.0000000,16:45:00.0000000,3
Adult Medicine,2016-02-22,16:45:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-02-22,17:00:00.0000000,17:15:00.0000000,5
Adult Medicine,2016-02-22,17:00:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-02-22,17:15:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-02-22,17:30:00.0000000,17:45:00.0000000,4
Adult Medicine,2016-02-22,17:30:00.0000000,18:00:00.0000000,1
Adult Medicine,2016-02-22,17:37:00.0000000,17:52:00.0000000,1
Adult Medicine,2016-02-22,17:45:00.0000000,18:00:00.0000000,5
Adult Medicine,2016-02-22,17:49:00.0000000,18:04:00.0000000,1
Adult Medicine,2016-02-22,17:54:00.0000000,18:09:00.0000000,1
Adult Medicine,2016-02-22,18:00:00.0000000,18:15:00.0000000,3
Adult Medicine,2016-02-22,18:10:00.0000000,18:25:00.0000000,1
Adult Medicine,2016-02-22,18:18:00.0000000,18:33:00.0000000,1
Adult Medicine,2016-02-22,18:27:00.0000000,18:42:00.0000000,1
Adult Medicine,2016-02-22,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-02-22,18:37:00.0000000,18:52:00.0000000,1
Adult Medicine,2016-02-22,18:41:00.0000000,18:56:00.0000000,1
Adult Medicine,2016-02-22,19:00:00.0000000,19:15:00.0000000,1
Adult Medicine,2016-02-23,09:00:00.0000000,09:15:00.0000000,8
Adult Medicine,2016-02-23,09:00:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-02-23,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-02-23,09:30:00.0000000,09:45:00.0000000,13
Adult Medicine,2016-02-23,09:40:00.0000000,09:55:00.0000000,1
Adult Medicine,2016-02-23,09:45:00.0000000,10:00:00.0000000,8
Adult Medicine,2016-02-23,10:00:00.0000000,10:15:00.0000000,10
Adult Medicine,2016-02-23,10:00:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-02-23,10:15:00.0000000,10:30:00.0000000,2
Adult Medicine,2016-02-23,10:30:00.0000000,10:45:00.0000000,7
Adult Medicine,2016-02-23,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-23,10:40:00.0000000,10:55:00.0000000,1
Adult Medicine,2016-02-23,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-02-23,11:00:00.0000000,11:15:00.0000000,8
Adult Medicine,2016-02-23,11:06:00.0000000,11:21:00.0000000,1
Adult Medicine,2016-02-23,11:09:00.0000000,11:24:00.0000000,1
Adult Medicine,2016-02-23,11:13:00.0000000,11:28:00.0000000,1
Adult Medicine,2016-02-23,11:15:00.0000000,11:30:00.0000000,5
Adult Medicine,2016-02-23,11:17:00.0000000,11:32:00.0000000,1
Adult Medicine,2016-02-23,11:30:00.0000000,11:45:00.0000000,10
Adult Medicine,2016-02-23,11:34:00.0000000,11:49:00.0000000,1
Adult Medicine,2016-02-23,11:46:00.0000000,12:01:00.0000000,1
Adult Medicine,2016-02-23,12:00:00.0000000,12:15:00.0000000,2
Adult Medicine,2016-02-23,12:30:00.0000000,12:45:00.0000000,4
Adult Medicine,2016-02-23,12:30:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-02-23,12:45:00.0000000,13:00:00.0000000,2
Adult Medicine,2016-02-23,12:50:00.0000000,13:05:00.0000000,1
Adult Medicine,2016-02-23,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-02-23,13:00:00.0000000,13:15:00.0000000,7
Adult Medicine,2016-02-23,13:10:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-02-23,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-02-23,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-02-23,13:30:00.0000000,13:45:00.0000000,9
Adult Medicine,2016-02-23,13:42:00.0000000,13:57:00.0000000,1
Adult Medicine,2016-02-23,13:45:00.0000000,14:00:00.0000000,11
Adult Medicine,2016-02-23,13:46:00.0000000,14:01:00.0000000,1
Adult Medicine,2016-02-23,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-02-23,14:00:00.0000000,14:15:00.0000000,10
Adult Medicine,2016-02-23,14:00:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-02-23,14:02:00.0000000,14:17:00.0000000,1
Adult Medicine,2016-02-23,14:10:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-02-23,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-02-23,14:12:00.0000000,14:27:00.0000000,1
Adult Medicine,2016-02-23,14:15:00.0000000,14:30:00.0000000,3
Adult Medicine,2016-02-23,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-02-23,14:28:00.0000000,14:43:00.0000000,1
Adult Medicine,2016-02-23,14:30:00.0000000,14:45:00.0000000,9
Adult Medicine,2016-02-23,14:30:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-23,14:45:00.0000000,15:00:00.0000000,4
Adult Medicine,2016-02-23,15:00:00.0000000,15:15:00.0000000,12
Adult Medicine,2016-02-23,15:15:00.0000000,15:30:00.0000000,5
Adult Medicine,2016-02-23,15:20:00.0000000,15:35:00.0000000,1
Adult Medicine,2016-02-23,15:30:00.0000000,15:45:00.0000000,11
Adult Medicine,2016-02-23,15:30:00.0000000,16:00:00.0000000,2
Adult Medicine,2016-02-23,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-02-23,15:50:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-02-23,16:00:00.0000000,16:15:00.0000000,3
Adult Medicine,2016-02-23,16:00:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-23,16:00:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-02-23,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-23,16:20:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-23,16:30:00.0000000,16:45:00.0000000,2
Adult Medicine,2016-02-23,16:30:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-02-23,16:40:00.0000000,16:55:00.0000000,1
Adult Medicine,2016-02-23,16:45:00.0000000,17:00:00.0000000,3
Adult Medicine,2016-02-23,16:50:00.0000000,17:05:00.0000000,1
Adult Medicine,2016-02-23,17:00:00.0000000,17:15:00.0000000,5
Adult Medicine,2016-02-23,17:00:00.0000000,18:00:00.0000000,1
Adult Medicine,2016-02-23,17:11:00.0000000,17:26:00.0000000,1
Adult Medicine,2016-02-23,17:15:00.0000000,17:30:00.0000000,3
Adult Medicine,2016-02-23,17:30:00.0000000,17:45:00.0000000,4
Adult Medicine,2016-02-23,17:45:00.0000000,18:00:00.0000000,4
Adult Medicine,2016-02-23,17:45:00.0000000,18:15:00.0000000,1
Adult Medicine,2016-02-23,18:00:00.0000000,18:15:00.0000000,3
Adult Medicine,2016-02-23,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-02-23,18:30:00.0000000,19:00:00.0000000,1
Adult Medicine,2016-02-24,09:00:00.0000000,09:15:00.0000000,7
Adult Medicine,2016-02-24,09:09:00.0000000,09:24:00.0000000,1
Adult Medicine,2016-02-24,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-02-24,09:30:00.0000000,09:45:00.0000000,6
Adult Medicine,2016-02-24,09:34:00.0000000,09:49:00.0000000,1
Adult Medicine,2016-02-24,09:35:00.0000000,09:50:00.0000000,2
Adult Medicine,2016-02-24,09:45:00.0000000,10:00:00.0000000,5
Adult Medicine,2016-02-24,09:55:00.0000000,10:10:00.0000000,1
Adult Medicine,2016-02-24,10:00:00.0000000,10:15:00.0000000,3
Adult Medicine,2016-02-24,10:15:00.0000000,10:30:00.0000000,2
Adult Medicine,2016-02-24,10:30:00.0000000,10:45:00.0000000,12
Adult Medicine,2016-02-24,10:35:00.0000000,10:50:00.0000000,1
Adult Medicine,2016-02-24,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-02-24,10:59:00.0000000,11:14:00.0000000,1
Adult Medicine,2016-02-24,11:00:00.0000000,11:15:00.0000000,6
Adult Medicine,2016-02-24,11:10:00.0000000,11:25:00.0000000,1
Adult Medicine,2016-02-24,11:15:00.0000000,11:30:00.0000000,6
Adult Medicine,2016-02-24,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-02-24,11:30:00.0000000,11:45:00.0000000,4
Adult Medicine,2016-02-24,11:45:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-02-24,11:55:00.0000000,12:10:00.0000000,1
Adult Medicine,2016-02-24,12:00:00.0000000,12:15:00.0000000,2
Adult Medicine,2016-02-24,12:05:00.0000000,12:20:00.0000000,1
Adult Medicine,2016-02-24,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-02-24,12:25:00.0000000,12:40:00.0000000,1
Adult Medicine,2016-02-24,12:30:00.0000000,12:45:00.0000000,1
Adult Medicine,2016-02-24,12:35:00.0000000,12:45:00.0000000,1
Adult Medicine,2016-02-24,12:45:00.0000000,13:00:00.0000000,2
Adult Medicine,2016-02-24,12:50:00.0000000,13:05:00.0000000,1
Adult Medicine,2016-02-24,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-02-24,13:00:00.0000000,13:15:00.0000000,11
Adult Medicine,2016-02-24,13:09:00.0000000,13:24:00.0000000,1
Adult Medicine,2016-02-24,13:10:00.0000000,13:25:00.0000000,2
Adult Medicine,2016-02-24,13:15:00.0000000,13:30:00.0000000,2
Adult Medicine,2016-02-24,13:17:00.0000000,13:32:00.0000000,1
Adult Medicine,2016-02-24,13:20:00.0000000,13:35:00.0000000,3
Adult Medicine,2016-02-24,13:30:00.0000000,13:45:00.0000000,8
Adult Medicine,2016-02-24,13:31:00.0000000,13:46:00.0000000,1
Adult Medicine,2016-02-24,13:40:00.0000000,13:55:00.0000000,2
Adult Medicine,2016-02-24,13:45:00.0000000,14:00:00.0000000,6
Adult Medicine,2016-02-24,13:49:00.0000000,14:04:00.0000000,1
Adult Medicine,2016-02-24,13:50:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-02-24,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-02-24,14:00:00.0000000,14:15:00.0000000,10
Adult Medicine,2016-02-24,14:08:00.0000000,14:18:00.0000000,1
Adult Medicine,2016-02-24,14:10:00.0000000,14:25:00.0000000,3
Adult Medicine,2016-02-24,14:15:00.0000000,14:30:00.0000000,2
Adult Medicine,2016-02-24,14:20:00.0000000,14:35:00.0000000,2
Adult Medicine,2016-02-24,14:23:00.0000000,14:38:00.0000000,1
Adult Medicine,2016-02-24,14:25:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-02-24,14:30:00.0000000,14:45:00.0000000,5
Adult Medicine,2016-02-24,14:40:00.0000000,14:55:00.0000000,4
Adult Medicine,2016-02-24,14:45:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-24,14:55:00.0000000,15:10:00.0000000,2
Adult Medicine,2016-02-24,15:00:00.0000000,15:15:00.0000000,7
Adult Medicine,2016-02-24,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-02-24,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-02-24,15:20:00.0000000,15:35:00.0000000,1
Adult Medicine,2016-02-24,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-02-24,15:36:00.0000000,15:51:00.0000000,1
Adult Medicine,2016-02-24,15:45:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-02-24,15:59:00.0000000,16:14:00.0000000,1
Adult Medicine,2016-02-24,16:00:00.0000000,16:15:00.0000000,2
Adult Medicine,2016-02-24,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-24,16:19:00.0000000,16:29:00.0000000,1
Adult Medicine,2016-02-24,16:30:00.0000000,16:45:00.0000000,3
Adult Medicine,2016-02-24,16:30:00.0000000,17:15:00.0000000,1
Adult Medicine,2016-02-24,16:40:00.0000000,16:50:00.0000000,1
Adult Medicine,2016-02-24,16:45:00.0000000,17:00:00.0000000,5
Adult Medicine,2016-02-24,16:50:00.0000000,17:05:00.0000000,2
Adult Medicine,2016-02-24,17:00:00.0000000,17:15:00.0000000,11
Adult Medicine,2016-02-24,17:10:00.0000000,17:25:00.0000000,1
Adult Medicine,2016-02-24,17:15:00.0000000,17:30:00.0000000,4
Adult Medicine,2016-02-24,17:20:00.0000000,17:35:00.0000000,1
Adult Medicine,2016-02-24,17:30:00.0000000,17:45:00.0000000,7
Adult Medicine,2016-02-24,17:30:00.0000000,18:00:00.0000000,1
Adult Medicine,2016-02-24,17:45:00.0000000,18:00:00.0000000,4
Adult Medicine,2016-02-24,17:48:00.0000000,18:03:00.0000000,1
Adult Medicine,2016-02-24,18:00:00.0000000,18:15:00.0000000,9
Adult Medicine,2016-02-24,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-02-24,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-02-25,09:00:00.0000000,09:15:00.0000000,10
Adult Medicine,2016-02-25,09:00:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-02-25,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-02-25,09:20:00.0000000,09:35:00.0000000,2
Adult Medicine,2016-02-25,09:27:00.0000000,09:42:00.0000000,1
Adult Medicine,2016-02-25,09:30:00.0000000,09:45:00.0000000,4
Adult Medicine,2016-02-25,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-02-25,10:00:00.0000000,10:15:00.0000000,6
Adult Medicine,2016-02-25,10:00:00.0000000,10:30:00.0000000,1
Adult Medicine,2016-02-25,10:01:00.0000000,10:16:00.0000000,1
Adult Medicine,2016-02-25,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-02-25,10:25:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-02-25,10:30:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-02-25,10:30:00.0000000,10:45:00.0000000,6
Adult Medicine,2016-02-25,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-25,10:42:00.0000000,11:12:00.0000000,1
Adult Medicine,2016-02-25,10:45:00.0000000,11:00:00.0000000,2
Adult Medicine,2016-02-25,10:50:00.0000000,11:05:00.0000000,1
Adult Medicine,2016-02-25,11:00:00.0000000,11:15:00.0000000,7
Adult Medicine,2016-02-25,11:10:00.0000000,11:25:00.0000000,1
Adult Medicine,2016-02-25,11:15:00.0000000,11:30:00.0000000,7
Adult Medicine,2016-02-25,11:30:00.0000000,11:45:00.0000000,8
Adult Medicine,2016-02-25,11:32:00.0000000,11:47:00.0000000,1
Adult Medicine,2016-02-25,11:35:00.0000000,11:50:00.0000000,1
Adult Medicine,2016-02-25,12:00:00.0000000,12:15:00.0000000,2
Adult Medicine,2016-02-25,12:00:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-02-25,12:30:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-02-25,12:32:00.0000000,12:42:00.0000000,1
Adult Medicine,2016-02-25,12:40:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-02-25,12:52:00.0000000,13:07:00.0000000,1
Adult Medicine,2016-02-25,12:59:00.0000000,13:14:00.0000000,1
Adult Medicine,2016-02-25,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-02-25,13:00:00.0000000,13:15:00.0000000,5
Adult Medicine,2016-02-25,13:00:00.0000000,13:30:00.0000000,2
Adult Medicine,2016-02-25,13:00:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-02-25,13:10:00.0000000,13:25:00.0000000,3
Adult Medicine,2016-02-25,13:20:00.0000000,13:35:00.0000000,3
Adult Medicine,2016-02-25,13:26:00.0000000,13:41:00.0000000,1
Adult Medicine,2016-02-25,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-02-25,13:30:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-02-25,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-02-25,13:45:00.0000000,14:00:00.0000000,2
Adult Medicine,2016-02-25,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-02-25,14:00:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-02-25,14:00:00.0000000,14:15:00.0000000,7
Adult Medicine,2016-02-25,14:08:00.0000000,14:23:00.0000000,1
Adult Medicine,2016-02-25,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-02-25,14:14:00.0000000,14:29:00.0000000,1
Adult Medicine,2016-02-25,14:15:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-02-25,14:20:00.0000000,14:35:00.0000000,2
Adult Medicine,2016-02-25,14:30:00.0000000,14:31:00.0000000,1
Adult Medicine,2016-02-25,14:30:00.0000000,14:45:00.0000000,6
Adult Medicine,2016-02-25,14:40:00.0000000,14:55:00.0000000,1
Adult Medicine,2016-02-25,14:45:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-25,14:50:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-25,14:50:00.0000000,15:05:00.0000000,2
Adult Medicine,2016-02-25,14:55:00.0000000,15:10:00.0000000,1
Adult Medicine,2016-02-25,15:00:00.0000000,15:10:00.0000000,1
Adult Medicine,2016-02-25,15:00:00.0000000,15:15:00.0000000,5
Adult Medicine,2016-02-25,15:01:00.0000000,15:16:00.0000000,1
Adult Medicine,2016-02-25,15:10:00.0000000,15:25:00.0000000,2
Adult Medicine,2016-02-25,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-02-25,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-02-25,15:30:00.0000000,15:45:00.0000000,2
Adult Medicine,2016-02-25,15:33:00.0000000,15:48:00.0000000,1
Adult Medicine,2016-02-25,15:39:00.0000000,15:54:00.0000000,1
Adult Medicine,2016-02-25,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-02-25,15:44:00.0000000,15:59:00.0000000,1
Adult Medicine,2016-02-25,15:45:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-02-25,15:53:00.0000000,16:03:00.0000000,1
Adult Medicine,2016-02-25,15:57:00.0000000,16:12:00.0000000,1
Adult Medicine,2016-02-25,16:00:00.0000000,16:15:00.0000000,4
Adult Medicine,2016-02-25,16:05:00.0000000,16:20:00.0000000,1
Adult Medicine,2016-02-25,16:10:00.0000000,16:25:00.0000000,1
Adult Medicine,2016-02-25,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-25,16:19:00.0000000,16:34:00.0000000,1
Adult Medicine,2016-02-25,16:20:00.0000000,16:35:00.0000000,1
Adult Medicine,2016-02-25,16:30:00.0000000,16:45:00.0000000,2
Adult Medicine,2016-02-25,16:40:00.0000000,16:55:00.0000000,1
Adult Medicine,2016-02-25,16:50:00.0000000,17:05:00.0000000,1
Adult Medicine,2016-02-25,17:00:00.0000000,17:15:00.0000000,3
Adult Medicine,2016-02-25,17:15:00.0000000,17:30:00.0000000,3
Adult Medicine,2016-02-25,17:30:00.0000000,17:45:00.0000000,1
Adult Medicine,2016-02-25,17:45:00.0000000,18:00:00.0000000,4
Adult Medicine,2016-02-25,17:45:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-02-25,18:00:00.0000000,18:15:00.0000000,2
Adult Medicine,2016-02-25,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-02-26,08:00:00.0000000,08:15:00.0000000,1
Adult Medicine,2016-02-26,08:30:00.0000000,08:45:00.0000000,1
Adult Medicine,2016-02-26,08:44:00.0000000,08:59:00.0000000,1
Adult Medicine,2016-02-26,09:00:00.0000000,09:15:00.0000000,9
Adult Medicine,2016-02-26,09:00:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-02-26,09:15:00.0000000,09:30:00.0000000,3
Adult Medicine,2016-02-26,09:30:00.0000000,09:45:00.0000000,7
Adult Medicine,2016-02-26,09:36:00.0000000,09:51:00.0000000,1
Adult Medicine,2016-02-26,09:40:00.0000000,09:55:00.0000000,2
Adult Medicine,2016-02-26,09:45:00.0000000,10:00:00.0000000,10
Adult Medicine,2016-02-26,09:50:00.0000000,10:05:00.0000000,1
Adult Medicine,2016-02-26,09:55:00.0000000,10:10:00.0000000,1
Adult Medicine,2016-02-26,10:00:00.0000000,10:15:00.0000000,9
Adult Medicine,2016-02-26,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-02-26,10:20:00.0000000,10:35:00.0000000,1
Adult Medicine,2016-02-26,10:30:00.0000000,10:45:00.0000000,5
Adult Medicine,2016-02-26,10:45:00.0000000,11:00:00.0000000,2
Adult Medicine,2016-02-26,11:00:00.0000000,11:15:00.0000000,8
Adult Medicine,2016-02-26,11:15:00.0000000,11:30:00.0000000,3
Adult Medicine,2016-02-26,11:24:00.0000000,11:39:00.0000000,1
Adult Medicine,2016-02-26,11:30:00.0000000,11:45:00.0000000,4
Adult Medicine,2016-02-26,11:34:00.0000000,11:49:00.0000000,1
Adult Medicine,2016-02-26,11:44:00.0000000,11:59:00.0000000,1
Adult Medicine,2016-02-26,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-02-26,13:00:00.0000000,13:15:00.0000000,7
